"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.que","Input.len","Input.act1","Input.act2","Input.img1","Input.hu1","Input.img2","Input.hu2","Input.img3","Input.hu3","Input.img4","Input.hu4","Input.img5","Input.hu5","Input.img6","Input.hu6","Input.img7","Input.hu7","Input.img8","Input.hu8","Input.img9","Input.hu9","Input.img10","Input.hu10","Answer.Q1","Answer.Q2","Answer.Q3","Approve","Reject"
"3SSN80MU8DPE5A6HJKX1IN7INA0KX5","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:10 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:10 PDT 2018","","","3GA6AFUKOPPDA6WPJCSHMZX7TLZ3HA","AJWES6SFIP3AT","Submitted","Tue May 08 21:52:20 PDT 2018","Tue May 08 21:57:43 PDT 2018","Fri May 11 21:57:43 PDT 2018","","","","323","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_1.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_2.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_3.png","Show me right knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_4.png","Show me left wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_5.png","Show me left elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_6.png","Show me left hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_7.png","Show me Upper Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_8.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_9.png","Show me left shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_11_10.png","Show me Neck","s1","s4","s3"
"3AA88CN98Q435FWROGJ311ERPGUKYB","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3PWWM24LHTZVWDZDC8K6QCZGKO882O","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:49:21 PDT 2018","Tue May 08 21:56:18 PDT 2018","Fri May 11 21:56:18 PDT 2018","","","","417","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_1.png","Show me Head","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_2.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_3.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_4.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_5.png","Show me right knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_6.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_7.png","Show me Upper Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_8.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_9.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_12_10.png","Show me right arm","s1","s2","s2"
"33CLA8O0MJCJSSSR9A0CDSTPEXYFR2","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3S96KQ6I9N51X7PHCVFIDRM7VSHDTQ","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:46:57 PDT 2018","Tue May 08 21:55:19 PDT 2018","Fri May 11 21:55:19 PDT 2018","","","","502","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_1.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_2.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_3.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_4.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_5.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_6.png","Show me left hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_7.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_8.png","Show me right wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_9.png","Show me Lower Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_13_10.png","Show me right leg","s1","s4","s4"
"3SBX2M1TKEO9IBG2CEFTHYMTTLNQ4O","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","32XVDSJFP0YAH21H69UPVU0B4TVM2O","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:44:37 PDT 2018","Tue May 08 21:51:18 PDT 2018","Fri May 11 21:51:18 PDT 2018","","","","401","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","8","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_1.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_2.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_3.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_4.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_5.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_6.png","Show me Neck","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_7.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_14_8.png","Show me left knee","","","","","s1","s2","s2"
"3B623HUYJ5RMESIHGLUBTAHZDV4S8M","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","37UQDCYH6YW0TQSWQDCBEH0W62V7V8","AJWES6SFIP3AT","Submitted","Tue May 08 21:48:54 PDT 2018","Tue May 08 21:53:46 PDT 2018","Fri May 11 21:53:46 PDT 2018","","","","292","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_1.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_2.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_3.png","Show me left arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_4.png","Show me Head","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_5.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_6.png","Show me right knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_7.png","Show me right knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_8.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_9.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_15_10.png","Show me left ankle","s1","s4","s3"
"3U18MJKL1VNRAIGPP1TUW23CGNHNCB","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3ZWFC4W1UV8LFCQLZC5D1COAJK1FRR","AJWES6SFIP3AT","Submitted","Tue May 08 21:50:54 PDT 2018","Tue May 08 21:55:57 PDT 2018","Fri May 11 21:55:57 PDT 2018","","","","303","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","7","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_1.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_2.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_3.png","Show me Full Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_4.png","Show me Upper Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_5.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_6.png","Show me right knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_16_7.png","Show me right arm","","","","","","","s1","s4","s2"
"391FPZIE4DNVMGBE8UJHLOSM1BFUHJ","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3R2UR8A0IBHZILPQ7EUVDOJCC2CXOQ","AJWES6SFIP3AT","Submitted","Tue May 08 21:48:03 PDT 2018","Tue May 08 21:53:09 PDT 2018","Fri May 11 21:53:09 PDT 2018","","","","306","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","5","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_17_1.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_17_2.png","Show me left wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_17_3.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_17_4.png","Show me left ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_17_5.png","Show me right wrist","","","","","","","","","","","s1","s3","s2"
"3XD2A6FGFOVMSX1RLD0PT6CAX1MS9B","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","35H6S234SB10RWZC1CP64561Y3765Z","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:44:19 PDT 2018","Tue May 08 21:46:56 PDT 2018","Fri May 11 21:46:56 PDT 2018","","","","157","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_1.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_2.png","Show me right wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_3.png","Show me left hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_4.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_5.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_6.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_7.png","Show me left elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_8.png","Show me Head","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_9.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_18_10.png","Show me right leg","s1","s5","s5"
"3UQ1LLR26B9DT3G6TAHODF9ZBPWALU","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3H7Z272LX88M3RK28V4MRUTFFYYPLD","AJWES6SFIP3AT","Submitted","Tue May 08 21:47:48 PDT 2018","Tue May 08 21:52:59 PDT 2018","Fri May 11 21:52:59 PDT 2018","","","","311","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","5","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_19_1.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_19_2.png","Show me right wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_19_3.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_19_4.png","Show me left wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_19_5.png","Show me left hip","","","","","","","","","","","s1","s4","s4"
"3D06DR5226KXZLYRTMI3DSOOBUMAMW","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3AQF3RZ559JSTTS17O2FQHXENXLF6R","AJWES6SFIP3AT","Submitted","Tue May 08 21:45:35 PDT 2018","Tue May 08 21:51:09 PDT 2018","Fri May 11 21:51:09 PDT 2018","","","","334","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_1.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_2.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_3.png","Show me Lower Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_4.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_5.png","Show me left hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_6.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_7.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_8.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_9.png","Show me Neck","https://cse.msu.edu/~sadiyasa/amt_img/trial_20_10.png","Show me left ankle","s1","s4","s3"
"3SV8KD29L5T3A56WK2LMF8NTVAYKZ2","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3EJJQNKU9S65T8HRU2TD4X0NZZFHRS","AJWES6SFIP3AT","Submitted","Tue May 08 21:53:44 PDT 2018","Tue May 08 21:59:53 PDT 2018","Fri May 11 21:59:53 PDT 2018","","","","369","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","7","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_1.png","Show me Full Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_2.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_3.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_4.png","Show me Neck","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_5.png","Show me right wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_6.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_21_7.png","Show me Neck","","","","","","","s1","s5","s5"
"3K3G488TR39REUK2QJY3MQS7THIQ5T","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3H0W84IWBL3T9YQP41L7JU3A7JKER6","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:44:45 PDT 2018","Tue May 08 21:52:56 PDT 2018","Fri May 11 21:52:56 PDT 2018","","","","491","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_1.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_2.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_3.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_4.png","Show me right wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_5.png","Show me left elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_6.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_7.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_8.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_9.png","Show me left hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_22_10.png","Show me Upper Body","s1","s2","s2"
"3CMIQF80GORNXYKGV288EW67PCTQ69","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3JRJSWSMQIM1QW5NTBKB1W0U154E32","AJWES6SFIP3AT","Submitted","Tue May 08 21:44:24 PDT 2018","Tue May 08 21:46:04 PDT 2018","Fri May 11 21:46:04 PDT 2018","","","","100","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_1.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_2.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_3.png","Show me Lower Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_4.png","Show me Head","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_5.png","Show me Lower Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_6.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_7.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_8.png","Show me left arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_9.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_23_10.png","Show me Upper Body","s1","s4","s3"
"338GLSUI44CVT7S4OZ0H32YL0ZHFSQ","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3OVR4I9USQKB5VEW2GKU5IHEY8Q4QR","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:50:05 PDT 2018","Tue May 08 21:57:20 PDT 2018","Fri May 11 21:57:20 PDT 2018","","","","435","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","7","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_1.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_2.png","Show me right knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_3.png","Show me Neck","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_4.png","Show me left arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_5.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_6.png","Show me Full Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_24_7.png","Show me left ankle","","","","","","","s2","s2","s2"
"3JMQI2OLF061FAM3PXO5G8LU1NTNDB","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3YGXWBAF71I7BU4DXYJZLDSXUTNC4S","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:44:35 PDT 2018","Tue May 08 21:50:53 PDT 2018","Fri May 11 21:50:53 PDT 2018","","","","378","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","9","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_1.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_2.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_3.png","Show me Head","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_4.png","Show me Full Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_5.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_6.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_7.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_8.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_25_9.png","Show me left wrist","","","s1","s4","s2"
"3XUSYT70IU2YUEUWORM75WPHTUID0Q","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3TUI152ZZCOUDWHDFY1S7KABMOE1Q9","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:44:41 PDT 2018","Tue May 08 21:52:21 PDT 2018","Fri May 11 21:52:21 PDT 2018","","","","460","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","10","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_1.png","Show me Full Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_2.png","Show me left wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_3.png","Show me left arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_4.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_5.png","Show me torso","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_6.png","Show me right hip","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_7.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_8.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_9.png","Show me Neck","https://cse.msu.edu/~sadiyasa/amt_img/trial_26_10.png","Show me right leg","s1","s3","s4"
"34D9ZRXCYSV0XGBWDJEPP1NU3J4SAQ","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3V26SBZTBEF0MK3CA5TXQ76R46DZZR","AJWES6SFIP3AT","Submitted","Tue May 08 21:49:06 PDT 2018","Tue May 08 21:53:55 PDT 2018","Fri May 11 21:53:55 PDT 2018","","","","289","100% (1/1)","100% (1/1)","100% (1/1)","Is the person running or walking?","5","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_27_1.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_27_2.png","Show me Lower Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_27_3.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_27_4.png","Show me left shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_27_5.png","Show me Lower Body","","","","","","","","","","","s2","s3","s1"
"32XN26MTX0KHSQIO18KVO9XM23KL0E","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","37C0GNLMHG4VV9E5GI7P2HUTBK56D7","A2WGW5Y3ZFBDEC","Submitted","Tue May 08 21:44:25 PDT 2018","Tue May 08 21:49:00 PDT 2018","Fri May 11 21:49:00 PDT 2018","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","7","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_1.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_2.png","Show me Neck","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_3.png","Show me Upper Body","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_4.png","Show me left knee","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_5.png","Show me right ankle","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_6.png","Show me right wrist","https://cse.msu.edu/~sadiyasa/amt_img/trial_28_7.png","Show me left arm","","","","","","","s1","s4","s4"
"3WGCNLZJKG9Y13FEKAQ7J18RYMOD1T","3SVZJ4A2P6DXJ6XVH4SD1YZRTQ7IEN","XTOM","Based on the chat history, choose between two possibilities","image, tag, picture, tagging, photo, different","$0.15","Tue May 08 21:42:11 PDT 2018","1","BatchId:3225670;OriginalHitTemplateId:862366346;","900","259200","Tue May 15 21:42:11 PDT 2018","","","3IFS6Q0HJJKHQISOF9B3UJ6YLE9SIG","A4J4GGMKJ68L0","Submitted","Tue May 08 21:42:59 PDT 2018","Tue May 08 21:45:45 PDT 2018","Fri May 11 21:45:45 PDT 2018","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","Is the person running or walking?","7","Running","Walking","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_1.png","Show me right elbow","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_2.png","Show me Head","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_3.png","Show me right shoulder","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_4.png","Show me right leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_5.png","Show me right arm","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_6.png","Show me left leg","https://cse.msu.edu/~sadiyasa/amt_img/trial_29_7.png","Show me right wrist","","","","","","","s1","s5","s3"
